26,07/05/2015,1.97, ,5507000000004034,524514889, ,608
27,07/05/2015,61.88, ,5516000000002536,524514960,836526,608
27,07/05/2015,26.68, ,4353000000004050,524514991,898130,606
27,07/05/2015,19.20, ,5170000000001116,524514963,023508,608
27,07/05/2015,21.34, ,4869000000000147,524514964,385843,606
27,07/05/2015,-16.43, ,5175000000008700,524514965, ,606
27,07/05/2015,25.06, ,4867000000004098,524514966,045014,606
27,07/05/2015,10.66, ,4430000000008292,524514967,595644,608
27,07/05/2015,2.12, ,4565000000005810,524514969,044303,608
27,07/05/2015,17.06, ,4427000000004367,524514970,452967,608
27,07/05/2015,17.07, ,4867000000003770,524514971,065015,608
27,07/05/2015,14.93, ,4867000000002043,524514973,045016,606
27,07/05/2015,17.06, ,4904000000003537,524514982,518252,606
27,07/05/2015,34.14, ,5175000000008777,524514983,B36640,608
27,07/05/2015,2.12, ,5307000000000502,524514984,930629,606
27,07/05/2015,14.93, ,4353000000002307,524514985,115543,606
27,07/05/2015,14.93, ,4867000000003073,524514989,054716,608
27,07/05/2015,11.73, ,4353000000002110,524514990,815692,606
27,07/05/2015,42.67, ,5170000000000845,524514962,029327,608
29,07/05/2015,16.04, ,4737000000009621,524515001,819155,608
29,07/05/2015,10.69, ,4430000000009292,524515008,735747,606
29,07/05/2015,63.22, ,4430000000002678,524515009,641261,608
29,07/05/2015,38.42, ,4143000000003297,524515015,134454,608
29,07/05/2015,43.84, ,5465000000004396,524515017,739055,608
29,07/05/2015,10.68, ,5312000000003927,524515022,162308,608
29,07/05/2015,8.98, ,4744000000004004,524515032,124447,608
29,07/05/2015,22.45, ,4430000000004193,524515025,575473,608
29,07/05/2015,14.97, ,4430000000005149,524515026,599674,608
29,07/05/2015,13.90, ,4744000000003036,524515027,100016,608
29,07/05/2015,23.53, ,4737000000000701,524515029,927464,608
29,07/05/2015,17.10, ,4435000000004381,524515030,022240,608
29,07/05/2015,66.28, ,4737000000006791,524515024,819659,608
30,07/05/2015,12.74, ,5462000000006312,524550029,031528,608
30,07/05/2015,32.68, ,4514000000008303,524550028,314281,608
30,07/05/2015,10.89, ,4060000000003921,524550031,014016,608
30,07/05/2015,29.41, ,4815000000001691,524550032,134818,608
30,07/05/2015,7.07, ,4342000000002129,524550033,066772,608
30,07/05/2015,38.12, ,4465000000002005,524550034,005225,606
30,07/05/2015,30.49, ,4465000000008628,524550035,005110,606
30,07/05/2015,8.71, ,4342000000005122,524550036,041202,608
30,07/05/2015,35.95, ,5198000000003590,524550038,040536,608
30,07/05/2015,56.20, ,4943000000000198,524550040,657364,608
30,07/05/2015,8.71, ,4342000000002503,524550041,988592,608
30,07/05/2015,32.69, ,4347000000000514,524550043,065517,608
30,07/05/2015,10.88, ,4815000000004046,524550045,143894,608
30,07/05/2015,7.88, ,4281000000000469,524550046,081754,606
30,07/05/2015,60.52, ,4266000000006876,524550047,05703B,606
30,07/05/2015,16.34, ,4833000000002072,524550048,075419,608
30,07/05/2015,4.34, ,4342000000009148,524550050,153958,608
30,07/05/2015,21.79, ,4342000000003876,524550058,188015,608
30,07/05/2015,10.88, ,4426000000007802,524549980,005325,606
30,07/05/2015,14.16, ,4833000000001839,524549981,081217,608
30,07/05/2015,16.52, ,4347000000004227,524549982,011817,608
30,07/05/2015,14.16, ,4833000000001839,524549983,002417,608
30,07/05/2015,4.34, ,4342000000009473,524549984,117639,608
30,07/05/2015,18.45, ,4815000000008209,524549985,162695,608
30,07/05/2015,17.42, ,4833000000002526,524549986,024917,608
30,07/05/2015,23.97, ,4282000000009602,524549989,070918,608
30,07/05/2015,35.94, ,4833000000003081,524549990,001418,608
30,07/05/2015,23.97, ,4217000000006015,524549992,102074,608
30,07/05/2015,8.71, ,4366000000005134,524549995, ,608
30,07/05/2015,7.07, ,4815000000000210,524549996,140100,608
30,07/05/2015,15.18, ,4815000000009352,524549997,140418,608
30,07/05/2015,9.76, ,4366000000004224,524549998, ,608
30,07/05/2015,37.04, ,4342000000009729,524550005,245397,608
30,07/05/2015,10.88, ,4342000000009177,524550006,108833,608
30,07/05/2015,33.77, ,4185000000003671,524550017,08505A,606
30,07/05/2015,17.43, ,5178000000008250,524550018,09211B,606
30,07/05/2015,23.97, ,5178000000007204,524550021,699581,608
30,07/05/2015,62.38, ,4730000000009947,524550022,645758,608
30,07/05/2015,17.43, ,4833000000008234,524550023,001916,608
30,07/05/2015,32.68, ,4833000000008805,524550026,003216,608
30,07/05/2015,27.24, ,4366000000003801,524550027, ,608
30,07/05/2015,10.89, ,4282000000008303,524550030,054016,608
31,07/05/2015,16.04, ,4264000000001422,524534406,465088,608
31,07/05/2015,17.11, ,5424000000006256,524534401, ,608
31,07/05/2015,17.11, ,4418000000003518,524534413,018891,608
31,07/05/2015,13.90, ,4754000000006101,524534414,949938,608
31,07/05/2015,14.97, ,4264000000007684,524534418,040839,606
31,07/05/2015,50.27, ,4643000000007486,524534420,119094,608
31,07/05/2015,16.04, ,5300000000006132,524534422,07916Z,606
